data,DataAgenda,dataseparado,dataseparadofim,dataseparadoinicio,Emp,Pedidos,Itens,Opcao2,opcao,operador,separador,setor,status
2019-03-07 09:05:00,2019-03-07 00:00:00,,2019-03-07 11:22:53,2019-03-07 11:04:56,1,198276,8,Abastecimento,N,LIGIA MARIA,rudsond,Deposito,F
2019-03-07 08:57:05,2019-03-07 00:00:00,,2019-03-07 10:46:06,2019-03-07 09:29:07,1,198275,17,Abastecimento,N,gadelha,israelsantos,Deposito,F
2019-03-07 08:56:17,2019-03-07 00:00:00,,2019-03-07 09:01:52,2019-03-07 08:58:41,1,198274,1,Cliente,C,EDINALDOM,alexd,Deposito,F
2019-03-07 08:49:50,2019-03-07 00:00:00,,2019-03-07 11:36:50,2019-03-07 11:27:55,1,198273,4,Abastecimento,N,ROBERTAS,micaelp,Deposito,F
2019-03-07 08:49:01,2019-03-07 00:00:00,,2019-03-07 11:10:45,2019-03-07 10:54:57,1,198272,4,Abastecimento,N,ROBERTAS,jeffersondouglas,Deposito,F
2019-03-07 08:38:48,2019-03-07 00:00:00,,2019-03-07 09:00:57,2019-03-07 08:42:04,1,198271,1,Cliente,C,ANTONIAL,julianl,Expedicao,F
2019-03-07 08:37:00,2019-03-07 00:00:00,,2019-03-07 10:31:42,2019-03-07 10:21:10,1,198270,5,Abastecimento,N,venicio 3m,venicio 3m,Promotor,F
2019-03-07 08:35:05,2019-03-07 00:00:00,,2019-03-07 08:44:31,2019-03-07 08:41:54,1,198269,1,Cliente,C,RANAUEA,rudsond,Deposito,F
2019-03-07 08:34:45,2019-03-07 00:00:00,,2019-03-07 11:07:33,2019-03-07 10:46:03,1,198268,9,Abastecimento,N,OSIAS,micaelp,Deposito,F
2019-03-07 08:34:24,2019-03-07 00:00:00,,2019-03-07 08:43:58,2019-03-07 08:41:02,1,198267,1,Cliente,C,gersono,alexd,Deposito,F
2019-03-07 08:32:53,2019-03-07 00:00:00,,2019-03-07 10:48:47,2019-03-07 10:45:30,1,198266,2,Abastecimento,N,islania,jeffersondouglas,Deposito,F
2019-03-07 08:30:26,2019-03-07 00:00:00,,2019-03-07 08:33:04,2019-03-07 08:31:06,1,198265,1,Cliente,C,gersono,ARIELG,Deposito,F
2019-03-07 08:19:57,2019-03-07 00:00:00,,2019-03-07 10:58:42,2019-03-07 10:45:18,1,198264,8,Abastecimento,N,SILVIA REGINA,thiagob,Deposito,F
2019-03-07 08:13:44,2019-03-07 00:00:00,,2019-03-07 08:32:45,2019-03-07 08:32:32,1,198263,1,Cliente,C,RANAUEA,Douglasl,Deposito,F
2019-03-07 08:10:45,2019-03-07 00:00:00,,2019-03-07 08:52:30,2019-03-07 08:43:48,1,198262,2,F.Shop 10,X,ANDERSONMEDEIROS,joaos,Deposito,F
2019-03-07 08:09:38,2019-03-07 00:00:00,,2019-03-07 08:50:32,2019-03-07 08:44:32,1,198261,2,F.Z.Norte,Z,ANDERSONMEDEIROS,israelsantos,Deposito,F
2019-03-07 08:05:06,2019-03-07 00:00:00,,2019-03-07 11:02:05,2019-03-07 10:43:39,1,198260,5,Abastecimento,N,islania,jeissonp,Deposito,F
2019-03-07 08:03:04,2019-03-07 00:00:00,,2019-03-07 09:18:31,2019-03-07 09:04:39,1,198259,2,F. Via Direta,Y,ANDERSONMEDEIROS,joaos,Deposito,F
2019-03-07 07:57:31,2019-03-07 00:00:00,,2019-03-07 08:26:39,2019-03-07 08:12:11,1,198258,1,Abastecimento,N,Bhrendon,Bhrendon,Promotor,F
2019-03-07 07:54:56,2019-03-07 00:00:00,,2019-03-07 11:00:50,2019-03-07 10:42:48,1,198257,3,Abastecimento,N,elias,wildsono,Deposito,F
2019-03-06 18:24:56,2019-03-06 00:00:00,,2019-03-07 11:31:07,2019-03-07 10:44:59,1,198256,17,Abastecimento,N,MARIAJOSE,ewertond,Deposito,F
2019-03-06 18:09:03,2019-03-06 00:00:00,2019-03-07 08:23:29,,2019-03-07 08:16:28,1,198255,20,Abastecimento,N,elisr,"",,F
2019-03-06 18:05:12,2019-03-06 00:00:00,,2019-03-07 09:29:31,2019-03-07 09:20:10,1,198254,1,Abastecimento,N,MARIAJOSE,ALEX F DE KENIA,Abastecimento,F
2019-03-06 18:03:29,2019-03-06 00:00:00,,2019-03-07 15:54:11,2019-03-07 09:19:59,1,198253,9,Abastecimento,N,MARIAJOSE,ALEX F DE KENIA,Abastecimento,F
2019-03-06 18:01:27,2019-03-06 00:00:00,,2019-03-07 10:42:40,2019-03-07 10:29:49,1,198252,1,Abastecimento,N,ALBECIL,ALBECIL,Abastecimento,F
2019-03-06 18:00:12,2019-03-06 00:00:00,,2019-03-07 11:49:09,2019-03-07 10:41:35,1,198251,20,Abastecimento,N,elisr,djailsonc,Deposito,F
2019-03-06 17:58:14,2019-03-06 00:00:00,2019-03-07 08:23:15,,,1,198250,22,Abastecimento,N,LIGIA MARIA,"",,F
2019-03-06 17:56:11,2019-03-06 00:00:00,,2019-03-07 10:58:05,2019-03-07 10:22:24,1,198249,22,Abastecimento,N,LIGIA MARIA,joaos,Deposito,F
2019-03-06 17:52:16,2019-03-06 00:00:00,,2019-03-12 15:05:17,2019-03-12 15:04:59,2,198248,2,Abastecimento,N,deysek,hurielm,Deposito,F
2019-03-06 17:47:48,2019-03-06 00:00:00,,2019-03-08 17:55:19,2019-03-08 17:54:51,10,198247,1,Abastecimento,N,lucianor,josefs,Deposito,F
2019-03-06 17:46:37,2019-03-06 00:00:00,,2019-03-07 08:37:59,2019-03-07 08:34:42,1,198246,1,Abastecimento,N,luisn,julianl,Expedicao,F
2019-03-06 17:43:04,2019-03-06 00:00:00,,2019-03-07 09:05:48,2019-03-07 09:05:07,2,198245,2,Abastecimento,N,deysek,KLEBSOND,Deposito,F
2019-03-06 17:41:14,2019-03-06 00:00:00,,2019-03-07 10:20:14,2019-03-07 09:59:08,1,198244,6,Abastecimento,N,FABIOV,joaos,Deposito,F
2019-03-06 17:41:04,2019-03-06 00:00:00,,2019-03-07 08:26:21,2019-03-07 08:26:13,1,198243,1,Cliente,C,MARIAJOSE,ARIELG,Deposito,F
2019-03-06 17:40:10,2019-03-06 00:00:00,,2019-03-07 08:26:00,2019-03-07 08:25:47,1,198242,2,Abastecimento,N,janicleisson,ARIELG,Deposito,F
2019-03-06 17:37:06,2019-03-06 00:00:00,,2019-03-07 08:25:35,2019-03-07 08:25:24,1,198241,1,Cliente,C,TALLITAK,ARIELG,Deposito,F
2019-03-06 17:33:32,2019-03-06 00:00:00,,2019-03-07 09:51:35,2019-03-07 08:43:59,2,198240,11,Cliente,C,deysek,caioc,Deposito,F
2019-03-06 17:30:23,2019-03-06 00:00:00,,2019-03-07 11:30:38,2019-03-07 10:00:15,1,198239,20,Abastecimento,N,DANIELPONTES,julianl,Expedicao,F
2019-03-06 17:26:23,2019-03-06 00:00:00,,2019-03-06 17:33:46,2019-03-06 17:30:21,1,198238,1,Cliente,C,ROBERTAS,FELIPES,Deposito,F
2019-03-06 17:19:37,2019-03-06 00:00:00,,2019-03-06 17:28:56,2019-03-06 17:21:31,1,198237,2,Abastecimento,N,leandrop,LEANDROP,Promotor,F
2019-03-06 17:08:42,2019-03-06 00:00:00,2019-03-06 17:16:43,,,1,198235,1,Cliente,C,MARCOS,"",,F
2019-03-06 17:03:40,2019-03-06 00:00:00,,2019-03-06 17:11:43,2019-03-06 17:09:53,1,198234,1,Cliente,C,NIETE OLIVEIRA,djailsonc,Deposito,F
2019-03-06 16:59:01,2019-03-06 00:00:00,,2019-03-06 17:35:20,2019-03-06 17:13:33,1,198233,19,Cliente,C,gersono,irandantas,Deposito,F
2019-03-06 16:58:33,2019-03-06 00:00:00,,2019-03-06 17:08:13,2019-03-06 17:04:15,1,198232,1,Cliente,C,josec,wildsono,Deposito,F
2019-03-06 16:54:50,2019-03-06 00:00:00,,2019-03-07 10:40:20,2019-03-07 09:51:59,1,198231,9,Abastecimento,N,CLEITON,jeffersondouglas,Deposito,F
2019-03-06 16:52:56,2019-03-06 00:00:00,,2019-03-07 10:58:57,2019-03-07 10:01:14,1,198230,13,Abastecimento,N,CARLOS ALBERTO,Douglasl,Deposito,F
2019-03-06 16:52:25,2019-03-08 00:00:00,,2019-03-07 12:19:56,2019-03-07 12:13:14,1,198229,3,Agendado,G,Rosinha,jeissonp,Deposito,F
2019-03-06 16:50:53,2019-03-06 00:00:00,,2019-03-06 17:03:53,2019-03-06 16:53:09,1,198228,2,Cliente,C,ROSIMARY,ewertond,Deposito,F
2019-03-06 16:48:47,2019-03-06 00:00:00,,2019-03-06 17:25:08,2019-03-06 17:18:41,1,198227,1,Abastecimento,N,CARLOS ALBERTO,micaelp,Deposito,F
2019-03-06 16:38:46,2019-03-06 00:00:00,,2019-03-06 16:45:13,2019-03-06 16:42:14,1,198226,1,Cliente,C,EDINALDOM,ewertond,Deposito,F
2019-03-06 16:35:14,2019-03-06 00:00:00,,2019-03-06 16:46:33,2019-03-06 16:36:22,1,198225,1,Cliente,C,DANIELPONTES,irandantas,Deposito,F
2019-03-06 16:33:45,2019-03-06 00:00:00,,2019-03-06 17:14:05,2019-03-06 16:47:45,1,198224,4,Abastecimento,N,LIGIA MARIA,irandantas,Deposito,F
2019-03-06 16:29:20,2019-03-06 00:00:00,,2019-03-07 07:10:53,2019-03-07 07:05:28,1,198223,2,F.Shop 10,X,vivi,wagnerr,Deposito,F
2019-03-06 16:27:29,2019-03-06 00:00:00,,2019-03-06 17:25:00,2019-03-06 16:54:12,1,198222,10,Abastecimento,N,DANIELPONTES,jeissonp,Deposito,F
2019-03-06 16:22:41,2019-03-06 00:00:00,2019-03-06 16:25:14,,2019-03-06 16:25:06,2,198221,1,Rota,R,JEFFERSON,jefferson,Administracao,F
2019-03-06 16:20:42,2019-03-06 00:00:00,,2019-03-06 16:27:06,2019-03-06 16:26:08,1,198220,1,Cliente,C,ROSIMARY,ewertond,Deposito,F
2019-03-06 16:09:09,2019-03-06 00:00:00,,2019-03-13 08:13:50,2019-03-13 07:46:26,2,198219,20,Abastecimento,N,deysek,caioc,Deposito,F
2019-03-06 15:55:58,2019-03-06 00:00:00,,2019-03-13 09:10:01,2019-03-13 08:57:11,2,198218,20,Abastecimento,N,deysek,marcosb,Deposito,F
2019-03-06 15:44:59,2019-03-06 00:00:00,,2019-03-06 15:51:34,2019-03-06 15:46:56,1,198217,1,Cliente,C,MarceloA,djailsonc,Deposito,F
2019-03-06 15:43:23,2019-03-06 00:00:00,,2019-03-06 17:28:36,2019-03-06 15:46:17,1,198216,5,Abastecimento,N,MarceloA,MarceloA,Abastecimento,F
2019-03-06 15:33:38,2019-03-06 00:00:00,,2019-03-06 15:39:26,2019-03-06 15:35:18,1,198215,1,Abastecimento,N,aleff,thiagob,Deposito,F
2019-03-06 15:29:35,2019-03-06 00:00:00,2019-03-06 15:31:06,,,1,198214,1,Cliente,C,ESTERL,"",,F
2019-03-06 15:23:48,2019-03-06 00:00:00,,2019-03-06 15:29:38,2019-03-06 15:28:29,1,198213,1,Cliente,C,JOSEB,irandantas,Deposito,F
2019-03-06 15:20:48,2019-03-06 00:00:00,,2019-03-06 15:28:54,2019-03-06 15:23:51,1,198212,1,Cliente,C,lisleneo,rudsond,Deposito,F
2019-03-06 15:19:58,2019-03-06 00:00:00,,2019-03-06 15:31:47,2019-03-06 15:24:56,1,198211,2,Cliente,C,ESTERL,ewertond,Deposito,F
2019-03-06 15:17:46,2019-03-06 00:00:00,,2019-03-06 15:21:50,2019-03-06 15:19:36,1,198210,1,Cliente,C,lisleneo,ewertond,Deposito,F
2019-03-06 15:12:08,2019-03-06 00:00:00,,2019-03-06 15:24:16,2019-03-06 15:14:30,1,198208,2,Cliente,C,lisleneo,FELIPES,Deposito,F
2019-03-06 15:08:48,2019-03-06 00:00:00,,2019-03-06 15:24:31,2019-03-06 15:14:07,1,198207,2,Abastecimento,N,joseg,JOSEG,Promotor,F
2019-03-06 15:05:41,2019-03-06 00:00:00,,2019-03-06 15:32:52,2019-03-06 15:24:10,1,198206,2,Abastecimento,N,ELLENM,julianl,Expedicao,F
2019-03-06 15:04:55,2019-03-06 00:00:00,,2019-03-06 15:25:15,2019-03-06 15:06:13,1,198205,1,Cliente,C,gersono,micaelp,Deposito,F
2019-03-06 15:01:17,2019-03-06 00:00:00,,2019-03-06 15:12:17,2019-03-06 15:12:09,1,198204,1,Cliente,C,lisleneo,djailsonc,Deposito,F
2019-03-06 14:57:10,2019-03-06 00:00:00,,2019-03-06 15:06:19,2019-03-06 14:58:20,1,198203,1,Cliente,C,lisleneo,thiagob,Deposito,F
2019-03-06 14:57:06,2019-03-06 00:00:00,,2019-03-06 15:12:21,2019-03-06 15:08:55,1,198202,1,Abastecimento,N,wilkarciosj,rudsond,Deposito,F
2019-03-06 14:53:29,2019-03-06 00:00:00,,2019-03-06 14:58:34,2019-03-06 14:55:55,1,198201,1,Cliente,C,FABIOV,Douglasl,Deposito,F
2019-03-06 14:51:52,2019-03-06 00:00:00,,2019-03-13 08:00:51,2019-03-13 07:47:53,2,198200,20,Abastecimento,N,deysek,valdeirs,Deposito,F
2019-03-06 14:46:25,2019-03-06 00:00:00,,2019-03-06 14:50:48,2019-03-06 14:48:01,1,198199,1,Cliente,C,ROSIMARY,rudsond,Deposito,F
2019-03-06 14:44:26,2019-03-06 00:00:00,,2019-03-06 15:32:55,2019-03-06 15:08:26,1,198198,3,Abastecimento,N,MARCOS,thiagob,Deposito,F
2019-03-06 14:44:19,2019-03-06 00:00:00,,2019-03-06 15:12:16,2019-03-06 15:05:39,1,198197,3,Abastecimento,N,MoisesA,FELIPES,Deposito,F
2019-03-06 14:41:25,2019-03-06 00:00:00,,2019-03-06 15:26:17,2019-03-06 14:55:10,1,198196,5,Abastecimento,N,DANIELS,DANIELS,Abastecimento,F
2019-03-06 14:39:36,2019-03-06 00:00:00,,2019-03-06 15:29:20,2019-03-06 14:55:22,1,198195,8,Abastecimento,N,DANIELS,DANIELS,Abastecimento,F
2019-03-06 14:38:27,2019-03-06 00:00:00,,2019-03-06 15:08:51,2019-03-06 15:08:43,2,198194,1,Rota,R,CARLOSG,MARCOSAURELIO,Deposito,F
2019-03-06 14:36:28,2019-03-06 00:00:00,,2019-03-06 15:02:44,2019-03-06 14:58:36,1,198193,1,Abastecimento,N,FERNANDOD,rudsond,Deposito,F
2019-03-06 14:36:02,2019-03-06 00:00:00,,2019-03-12 15:23:39,2019-03-12 15:18:05,2,198192,13,Abastecimento,N,deysek,alanilsonm,Deposito,F
2019-03-06 14:34:36,2019-03-06 00:00:00,,2019-03-06 14:58:19,2019-03-06 14:36:40,1,198191,8,Abastecimento,N,MarceloA,MarceloA,Abastecimento,F
2019-03-06 14:33:42,2019-03-06 00:00:00,,2019-03-08 08:27:05,2019-03-08 08:05:43,2,198190,14,Abastecimento,N,deysek,MARCOSAURELIO,Deposito,F
2019-03-06 14:33:25,2019-03-08 00:00:00,,2019-03-06 15:05:03,2019-03-06 14:46:30,1,198189,16,Agendado,G,Rosinha,micaelp,Deposito,F
2019-03-06 14:32:35,2019-03-06 00:00:00,,2019-03-06 14:39:36,2019-03-06 14:36:00,1,198188,1,Cliente,C,elisr,joaos,Deposito,F
2019-03-06 14:29:41,2019-03-06 00:00:00,,2019-03-06 15:05:40,2019-03-06 14:57:22,1,198187,2,Abastecimento,N,FERNANDOD,ewertond,Deposito,F
2019-03-06 14:29:35,2019-03-06 00:00:00,,2019-03-06 15:18:39,2019-03-06 14:47:16,1,198186,8,Abastecimento,N,elisr,julianl,Expedicao,F
2019-03-06 14:28:36,2019-03-06 00:00:00,,2019-03-06 14:42:45,2019-03-06 14:31:07,1,198185,13,Abastecimento,N,SHIRLEYC,rudsond,Deposito,F
2019-03-06 14:27:47,2019-03-06 00:00:00,,2019-03-06 15:39:47,2019-03-06 14:45:18,1,198184,17,Abastecimento,N,deires,wildsono,Deposito,F
2019-03-06 14:24:24,2019-03-06 00:00:00,,2019-03-06 14:44:51,2019-03-06 14:29:53,1,198183,2,Abastecimento,N,DANIELS,djailsonc,Deposito,F
2019-03-06 14:21:40,2019-03-06 00:00:00,,2019-03-06 14:26:28,2019-03-06 14:22:46,1,198182,1,Cliente,C,luizb,wildsono,Deposito,F
2019-03-06 14:20:27,2019-03-06 00:00:00,,2019-03-13 14:06:18,2019-03-13 13:45:08,2,198181,9,Abastecimento,N,deysek,MARCOSAURELIO,Deposito,F
2019-03-06 14:15:48,2019-03-06 00:00:00,,2019-03-13 11:07:46,2019-03-13 11:07:18,2,198180,6,Abastecimento,N,deysek,MARCOSAURELIO,Deposito,F
2019-03-06 14:14:38,2019-03-06 00:00:00,2019-03-06 17:45:56,,2019-03-06 14:23:47,2,198179,1,Cliente,C,JEFFERSON,jefferson,Administracao,F
2019-03-06 14:14:29,2019-03-06 00:00:00,,2019-03-13 08:27:26,2019-03-13 08:26:04,2,198178,4,Abastecimento,N,deysek,alanilsonm,Deposito,F
2019-03-06 14:11:12,2019-03-06 00:00:00,,2019-03-06 14:38:43,2019-03-06 14:17:14,1,198177,10,Abastecimento,N,luanag,micaelp,Deposito,F
2019-03-06 14:08:00,2019-03-06 00:00:00,,2019-03-06 14:22:10,2019-03-06 14:11:00,1,198176,1,Abastecimento,N,ALBECIL,ALBECIL,Abastecimento,F
2019-03-06 14:04:21,2019-03-06 00:00:00,,2019-03-07 15:20:21,2019-03-07 15:20:00,2,198175,1,Cliente,C,deysek,MARCOSAURELIO,Deposito,F
2019-03-06 14:03:36,2019-03-06 00:00:00,,2019-03-06 14:27:46,2019-03-06 14:13:43,1,198174,6,Abastecimento,N,CARLOSTHIAGO,rudsond,Deposito,F
2019-03-06 14:02:39,2019-03-06 00:00:00,,2019-03-06 14:45:45,2019-03-06 14:12:09,1,198173,3,Abastecimento,N,victorc,ewertond,Deposito,F
2019-03-06 14:01:38,2019-03-06 00:00:00,,2019-03-06 14:36:27,2019-03-06 14:07:58,1,198172,12,Abastecimento,N,LIGIA MARIA,julianl,Expedicao,F
2019-03-06 14:00:19,2019-03-06 00:00:00,,2019-03-06 15:40:03,2019-03-06 15:29:01,1,198171,10,F.Shop 10,X,vivi,micaelp,Deposito,F
2019-03-06 13:57:57,2019-03-06 00:00:00,,2019-03-06 14:10:02,2019-03-06 14:03:56,1,198170,2,Abastecimento,N,ALBECIL,jeissonp,Deposito,F
2019-03-06 13:55:11,2019-03-06 00:00:00,,2019-03-06 14:11:52,2019-03-06 14:00:45,1,198169,5,Abastecimento,N,LIGIA MARIA,micaelp,Deposito,F
2019-03-06 13:52:00,2019-03-06 00:00:00,,2019-03-06 13:59:55,2019-03-06 13:58:13,1,198168,1,Abastecimento,N,lilian,ewertond,Deposito,F
2019-03-06 13:51:43,2019-03-06 00:00:00,,2019-03-06 14:01:35,2019-03-06 13:57:09,1,198167,2,Cliente,C,MARCIO GRA,jeissonp,Deposito,F
2019-03-06 13:50:06,2019-03-06 00:00:00,,2019-03-06 13:55:34,2019-03-06 13:55:05,1,198166,1,Abastecimento,N,FABIOV,FABIOV,Abastecimento,F
2019-03-06 13:48:10,2019-03-06 00:00:00,,2019-03-06 13:53:56,2019-03-06 13:48:54,1,198165,1,Cliente,C,JEFFERSON SANTOS,ewertond,Deposito,F
2019-03-06 13:46:25,2019-03-06 00:00:00,,2019-03-06 13:52:58,2019-03-06 13:47:41,1,198164,1,Abastecimento,N,janicleisson,jeissonp,Deposito,F
2019-03-06 13:42:57,2019-03-06 00:00:00,,2019-03-06 13:47:59,2019-03-06 13:45:27,1,198163,1,Cliente,C,gersono,ewertond,Deposito,F
2019-03-06 13:40:09,2019-03-06 00:00:00,,2019-03-06 14:02:43,2019-03-06 13:47:58,1,198162,3,Abastecimento,N,wilkarciosj,djailsonc,Deposito,F
2019-03-06 13:38:27,2019-03-06 00:00:00,2019-03-06 14:48:23,,2019-03-06 13:46:24,1,198161,3,Abastecimento,N,janicleisson,ANDREAF,Vendas,F
2019-03-06 13:36:43,2019-03-06 00:00:00,,2019-03-06 13:41:57,2019-03-06 13:38:04,1,198160,1,Cliente,C,elias,alexd,Deposito,F
2019-03-06 13:30:46,2019-03-06 00:00:00,,2019-03-06 15:18:38,2019-03-06 13:46:13,1,198159,10,Abastecimento,N,maisac,irandantas,Deposito,F
2019-03-06 13:27:44,2019-03-06 00:00:00,,2019-03-06 13:42:32,2019-03-06 13:30:07,1,198158,3,Abastecimento,N,WANBSONL,WANBSONL,Abastecimento,F
2019-03-06 13:24:34,2019-03-06 00:00:00,,2019-03-06 13:32:42,2019-03-06 13:28:09,1,198157,1,Cliente,C,gersono,micaelp,Deposito,F
2019-03-06 13:21:21,2019-03-06 00:00:00,,2019-03-06 13:32:22,2019-03-06 13:25:31,1,198156,2,Abastecimento,N,SANDROO,SANDROO,Abastecimento,F
2019-03-06 13:15:28,2019-03-06 00:00:00,,2019-03-06 13:40:57,2019-03-06 13:36:50,1,198155,1,Abastecimento,N,ALBECIL,jeissonp,Deposito,F
2019-03-06 13:13:33,2019-03-06 00:00:00,,2019-03-06 13:42:52,2019-03-06 13:34:51,1,198154,3,Abastecimento,N,MARCOS,wildsono,Deposito,F
2019-03-06 13:08:59,2019-03-06 00:00:00,,2019-03-06 16:32:22,2019-03-06 15:39:34,1,198153,13,F.Shop 10,X,vivi,Douglasl,Deposito,F
2019-03-06 13:07:23,2019-03-06 00:00:00,,2019-03-06 13:12:16,2019-03-06 13:09:26,1,198152,1,Cliente,C,HELDERF,ewertond,Deposito,F
2019-03-06 13:07:07,2019-03-06 00:00:00,,2019-03-06 15:42:01,2019-03-06 15:33:01,1,198151,6,F.Shop 10,X,vivi,rudsond,Deposito,F
2019-03-06 13:03:45,2019-03-06 00:00:00,,2019-03-06 13:51:33,2019-03-06 13:34:07,1,198150,8,Abastecimento,N,luisn,micaelp,Deposito,F
2019-03-06 13:00:31,2019-03-06 00:00:00,,2019-03-06 13:41:50,2019-03-06 13:35:10,1,198149,4,Abastecimento,N,islania,ewertond,Deposito,F
2019-03-06 13:00:30,2019-03-06 00:00:00,,2019-03-06 13:34:44,2019-03-06 13:34:34,2,198148,1,Cliente,C,deysek,MARCOSAURELIO,Deposito,F
2019-03-06 12:58:02,2019-03-06 00:00:00,,2019-03-06 13:49:34,2019-03-06 13:21:58,1,198147,18,Abastecimento,N,luisn,rudsond,Deposito,F
2019-03-06 12:52:01,2019-03-06 00:00:00,,2019-03-06 13:25:51,2019-03-06 12:58:21,1,198146,15,Abastecimento,N,JOAOO,micaelp,Deposito,F
2019-03-06 12:43:08,2019-03-06 00:00:00,,2019-03-06 12:47:14,2019-03-06 12:45:59,1,198145,1,Cliente,C,SILVIA REGINA,jeissonp,Deposito,F
2019-03-06 12:38:36,2019-03-06 00:00:00,,2019-03-06 13:32:56,2019-03-06 12:49:24,1,198144,16,Abastecimento,N,franklinr,henriquej,Deposito,F
2019-03-06 12:33:49,2019-03-06 00:00:00,,2019-03-06 12:51:47,2019-03-06 12:36:52,1,198143,9,Abastecimento,N,CARLOSTHIAGO,CARLOSTHIAGO,Abastecimento,F
2019-03-06 12:33:27,2019-03-06 00:00:00,,2019-03-06 12:56:22,2019-03-06 12:42:13,1,198142,5,Abastecimento,N,elias,micaelp,Deposito,F
2019-03-06 12:31:14,2019-03-06 00:00:00,,2019-03-06 12:41:39,2019-03-06 12:35:42,1,198141,1,Cliente,C,gersono,jeissonp,Deposito,F
2019-03-06 12:11:41,2019-03-06 00:00:00,,2019-03-06 12:31:37,2019-03-06 12:15:12,1,198140,5,Abastecimento,N,luisn,jeissonp,Deposito,F
2019-03-02 18:52:26,2019-03-02 00:00:00,,2019-03-07 08:31:16,2019-03-07 08:14:05,1,198139,6,F. Via Direta,Y,MICHELLF,israelsantos,Deposito,F
2019-03-02 18:49:58,2019-03-02 00:00:00,,2019-03-07 10:26:50,2019-03-07 10:18:39,1,198138,3,F. Via Direta,Y,MICHELLF,gabrieloliveira,Deposito,F
2019-03-02 18:48:12,2019-03-02 00:00:00,,2019-03-07 09:10:47,2019-03-07 09:05:02,1,198137,1,F. Via Direta,Y,MICHELLF,wagnerr,Deposito,F
2019-03-02 18:46:30,2019-03-02 00:00:00,,2019-03-07 10:07:52,2019-03-07 10:04:36,1,198136,1,F. Via Direta,Y,MICHELLF,gabrieloliveira,Deposito,F
2019-03-02 18:45:23,2019-03-02 00:00:00,,2019-03-07 10:23:39,2019-03-07 10:00:44,1,198135,7,F. Via Direta,Y,MICHELLF,alissonbruno,Deposito,F
2019-03-02 18:41:48,2019-03-02 00:00:00,,2019-03-07 11:00:21,2019-03-07 10:34:02,1,198134,12,F. Via Direta,Y,MICHELLF,alissonbruno,Deposito,F
2019-03-02 18:39:08,2019-03-02 00:00:00,,2019-03-07 17:57:43,2019-03-07 10:33:13,1,198133,6,F. Via Direta,Y,MICHELLF,"",,F
2019-03-02 18:36:26,2019-03-02 00:00:00,,2019-03-07 08:39:57,2019-03-07 08:31:59,1,198132,2,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 18:35:30,2019-03-02 00:00:00,,2019-03-07 09:52:40,2019-03-07 09:19:34,1,198131,14,F. Via Direta,Y,MICHELLF,rudsond,Deposito,F
2019-03-02 18:33:45,2019-03-02 00:00:00,,2019-03-07 07:57:39,2019-03-07 07:52:28,1,198130,4,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 18:30:54,2019-03-02 00:00:00,,2019-03-07 08:15:55,2019-03-07 08:09:03,1,198129,3,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 18:26:23,2019-03-02 00:00:00,,2019-03-07 08:08:22,2019-03-07 08:01:59,1,198128,2,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 18:25:10,2019-03-02 00:00:00,,2019-03-07 09:58:26,2019-03-07 09:26:38,1,198127,11,F. Via Direta,Y,MICHELLF,wagnerr,Deposito,F
2019-03-02 18:23:24,2019-03-02 00:00:00,,2019-03-07 07:44:26,2019-03-07 07:35:32,1,198126,2,F. Via Direta,Y,MICHELLF,gabrieloliveira,Deposito,F
2019-03-02 18:19:53,2019-03-02 00:00:00,,2019-03-07 17:57:27,2019-03-07 10:36:32,1,198125,8,F. Via Direta,Y,MICHELLF,"",,F
2019-03-02 18:15:59,2019-03-02 00:00:00,,2019-03-07 07:51:12,2019-03-07 07:44:51,1,198124,6,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 18:14:01,2019-03-02 00:00:00,2019-03-07 13:01:09,2019-03-07 17:57:51,2019-03-07 07:44:39,1,198123,2,F. Via Direta,Y,MICHELLF,"",,F
2019-03-02 18:11:36,2019-03-02 00:00:00,,2019-03-07 07:34:57,2019-03-07 07:23:59,1,198122,2,F. Via Direta,Y,MICHELLF,gabrieloliveira,Deposito,F
2019-03-02 18:07:17,2019-03-02 00:00:00,,2019-03-07 15:53:25,2019-03-07 15:49:25,1,198121,1,F. Via Direta,Y,MICHELLF,ewertond,Deposito,F
2019-03-02 18:05:11,2019-03-02 00:00:00,,2019-03-07 08:31:28,2019-03-07 08:21:40,1,198120,5,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 17:45:11,2019-03-02 00:00:00,,2019-03-07 09:03:46,2019-03-07 08:40:11,1,198119,5,F. Via Direta,Y,MICHELLF,thiagob,Deposito,F
2019-03-02 17:42:14,2019-03-02 00:00:00,,2019-03-07 10:19:20,2019-03-07 10:07:32,1,198118,2,F. Via Direta,Y,MICHELLF,rudsond,Deposito,F
2019-03-02 17:41:15,2019-03-02 00:00:00,,2019-03-07 17:58:29,2019-03-07 10:20:45,1,198117,5,F. Via Direta,Y,MICHELLF,"",,F
